DateKey,FullDate,ProductKey,ProductID,ProductName,CategoryID,StoreKey,StoreID,StateID,ModelID,ModelName,HorizonDays,ActualDemand,ActualRevenue,ForecastDemand,LowerBound,UpperBound,ForecastRevenue,ForecastBias,ForecastConfidence
20160211,2016-02-11,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.534499,0.000000,9.994363,18.8182,-0.399315,0.356401
20160211,2016-02-11,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.716536,0.000000,9.176400,15.4236,-0.399315,0.339492
20160211,2016-02-11,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.062742,0.000000,10.522606,28.9083,-0.399315,0.365548
20160211,2016-02-11,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.862079,0.402215,11.321942,33.4725,-0.399315,0.385904
20160211,2016-02-11,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.976126,0.000000,10.435990,46.5268,-0.399315,0.364129
20160211,2016-02-11,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.693678,0.233814,11.153542,53.2359,-0.399315,0.380033
20160211,2016-02-11,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.836097,0.376233,11.295961,40.9694,-0.399315,0.385006
20160211,2016-02-11,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.769135,0.309271,11.228998,40.4993,-0.399315,0.382678
20160212,2016-02-12,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.695047,0.000000,9.346543,15.3344,-0.399315,0.334367
20160212,2016-02-12,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.467539,0.000000,10.119035,18.5403,-0.399315,0.350785
20160212,2016-02-12,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.625983,0.000000,11.277479,32.1244,-0.399315,0.370095
20160212,2016-02-12,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.784778,0.133282,11.436274,33.0311,-0.399315,0.375103
20160212,2016-02-12,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.162256,0.000000,10.813752,48.2671,-0.399315,0.362998
20160212,2016-02-12,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.610820,0.000000,11.262316,52.4612,-0.399315,0.369875
20160212,2016-02-12,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,6.370227,0.718731,12.021723,44.7190,-0.399315,0.394695
20160212,2016-02-12,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,6.342169,0.690673,11.993665,44.5220,-0.399315,0.393784
20160213,2016-02-13,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.430034,0.000000,10.266874,18.3846,-0.399315,0.345930
20160213,2016-02-13,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.455897,0.000000,9.292737,14.3420,-0.399315,0.324097
20160213,2016-02-13,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.861206,0.024366,11.698046,33.4675,-0.399315,0.370178
20160213,2016-02-13,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.775680,0.000000,11.612520,32.9791,-0.399315,0.368480
20160213,2016-02-13,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.995584,0.000000,10.832424,46.7087,-0.399315,0.356286
20160213,2016-02-13,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,6.113087,0.276247,11.949927,57.1574,-0.399315,0.378622
20160213,2016-02-13,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,6.313558,0.476718,12.150398,44.3212,-0.399315,0.385183
20160213,2016-02-13,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.863288,0.026448,11.700128,41.1603,-0.399315,0.370249
20160214,2016-02-14,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.103134,0.000000,10.119611,17.0280,-0.399315,0.335231
20160214,2016-02-14,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.867277,0.000000,10.883754,20.1992,-0.399315,0.350264
20160214,2016-02-14,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,6.305277,0.288800,12.321754,36.0031,-0.399315,0.377763
20160214,2016-02-14,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,6.427202,0.410725,12.443679,36.6993,-0.399315,0.381662
20160214,2016-02-14,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,6.334370,0.317893,12.350847,59.2264,-0.399315,0.378698
20160214,2016-02-14,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,6.098866,0.082389,12.115342,57.0244,-0.399315,0.371050
20160214,2016-02-14,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,6.895343,0.878866,12.911820,48.4053,-0.399315,0.396188
20160214,2016-02-14,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,6.431301,0.414824,12.447778,45.1477,-0.399315,0.381792
20160215,2016-02-15,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.610065,0.000000,9.800968,14.9818,-0.399315,0.319898
20160215,2016-02-15,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.797966,0.000000,9.988869,15.7616,-0.399315,0.324476
20160215,2016-02-15,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.399408,0.000000,11.590312,30.8306,-0.399315,0.355726
20160215,2016-02-15,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.814123,0.000000,12.005026,33.1986,-0.399315,0.362085
20160215,2016-02-15,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.041442,0.000000,11.232346,47.1375,-0.399315,0.349746
20160215,2016-02-15,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.357985,0.000000,11.548889,50.0972,-0.399315,0.355058
20160215,2016-02-15,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.507651,0.000000,11.698555,38.6637,-0.399315,0.357441
20160215,2016-02-15,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.620341,0.000000,11.811245,39.4548,-0.399315,0.359185
20160216,2016-02-16,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.807715,0.000000,10.168264,15.8020,-0.399315,0.321028
20160216,2016-02-16,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.732502,0.000000,10.093051,15.4899,-0.399315,0.319213
20160216,2016-02-16,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.330600,0.000000,11.691149,30.4377,-0.399315,0.351276
20160216,2016-02-16,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.286720,0.000000,11.647269,30.1872,-0.399315,0.350548
20160216,2016-02-16,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.103885,0.000000,11.464434,47.7213,-0.399315,0.347437
20160216,2016-02-16,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.681329,0.000000,11.041878,43.7704,-0.399315,0.339727
20160216,2016-02-16,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.263306,0.000000,11.623855,36.9484,-0.399315,0.350157
20160216,2016-02-16,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.221776,0.000000,11.582325,36.6569,-0.399315,0.349457
20160217,2016-02-17,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.699425,0.000000,10.225210,15.3526,-0.399315,0.314877
20160217,2016-02-17,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.709853,0.000000,10.235638,15.3959,-0.399315,0.315135
20160217,2016-02-17,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.858497,0.000000,11.384282,27.7420,-0.399315,0.339765
20160217,2016-02-17,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.232245,0.000000,11.758031,29.8761,-0.399315,0.346423
20160217,2016-02-17,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.827813,0.000000,11.353599,45.1401,-0.399315,0.339193
20160217,2016-02-17,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.673098,0.000000,11.198884,43.6935,-0.399315,0.336244
20160217,2016-02-17,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.386676,0.000000,11.912461,37.8145,-0.399315,0.349015
20160217,2016-02-17,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.083016,0.000000,11.608801,35.6828,-0.399315,0.343832
20160218,2016-02-18,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.771378,0.000000,10.458318,15.6512,-0.399315,0.313294
20160218,2016-02-18,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.294569,0.000000,9.981510,13.6725,-0.399315,0.300823
20160218,2016-02-18,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.058747,0.000000,11.745687,28.8854,-0.399315,0.340294
20160218,2016-02-18,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.132619,0.000000,11.819559,29.3073,-0.399315,0.341609
20160218,2016-02-18,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.801373,0.000000,11.488313,44.8928,-0.399315,0.335540
20160218,2016-02-18,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.624623,0.000000,11.311563,43.2402,-0.399315,0.332107
20160218,2016-02-18,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.274992,0.000000,11.961932,37.0304,-0.399315,0.344082
20160218,2016-02-18,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.363533,0.000000,12.050474,37.6520,-0.399315,0.345581
20160219,2016-02-19,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.563112,0.000000,10.407413,14.7869,-0.399315,0.304806
20160219,2016-02-19,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.658347,0.000000,10.502648,15.1821,-0.399315,0.307259
20160219,2016-02-19,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.896126,0.000000,11.740428,27.9569,-0.399315,0.334313
20160219,2016-02-19,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.305601,0.000000,12.149902,30.2950,-0.399315,0.341665
20160219,2016-02-19,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.674135,0.000000,11.518437,43.7032,-0.399315,0.330034
20160219,2016-02-19,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.548067,0.000000,11.392368,42.5244,-0.399315,0.327504
20160219,2016-02-19,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.606170,0.000000,12.450471,39.3553,-0.399315,0.346660
20160219,2016-02-19,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.636261,0.000000,12.480562,39.5666,-0.399315,0.347142
20160220,2016-02-20,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.769935,0.000000,10.768061,15.6452,-0.399315,0.306985
20160220,2016-02-20,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.685874,0.000000,10.683999,15.2964,-0.399315,0.304874
20160220,2016-02-20,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.542109,0.000000,11.540234,25.9354,-0.399315,0.324435
20160220,2016-02-20,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.194566,0.000000,12.192691,29.6610,-0.399315,0.336895
20160220,2016-02-20,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.936495,0.000000,11.934621,46.1562,-0.399315,0.332184
20160220,2016-02-20,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.649426,0.000000,11.647551,43.4721,-0.399315,0.326613
20160220,2016-02-20,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.598977,0.000000,12.597102,39.3048,-0.399315,0.343767
20160220,2016-02-20,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.629661,0.000000,12.627786,39.5202,-0.399315,0.344265
20160221,2016-02-21,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.944021,0.000000,11.092661,16.3677,-0.399315,0.308295
20160221,2016-02-21,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.100927,0.000000,11.249567,17.0188,-0.399315,0.311974
20160221,2016-02-21,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.441368,0.000000,12.590007,31.0702,-0.399315,0.338460
20160221,2016-02-21,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.400255,0.000000,12.548895,30.8355,-0.399315,0.337759
20160221,2016-02-21,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,5.256778,0.000000,12.405418,49.1509,-0.399315,0.335265
20160221,2016-02-21,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.726197,0.000000,11.874837,44.1899,-0.399315,0.325333
20160221,2016-02-21,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,6.158091,0.000000,13.306730,43.2298,-0.399315,0.349775
20160221,2016-02-21,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,6.422611,0.000000,13.571251,45.0867,-0.399315,0.353561
20160222,2016-02-22,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.307070,0.000000,10.603120,13.7243,-0.399315,0.288868
20160222,2016-02-22,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,2.794997,0.000000,10.091046,11.5992,-0.399315,0.273296
20160222,2016-02-22,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.630511,0.000000,11.926561,26.4402,-0.399315,0.320698
20160222,2016-02-22,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.662127,0.000000,11.958176,26.6207,-0.399315,0.321341
20160222,2016-02-22,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.957038,0.000000,11.253088,36.9983,-0.399315,0.305799
20160222,2016-02-22,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.914913,0.000000,11.210963,36.6044,-0.399315,0.304784
20160222,2016-02-22,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.738922,0.000000,12.034972,33.2672,-0.399315,0.322885
20160222,2016-02-22,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.787682,0.000000,12.083732,33.6095,-0.399315,0.323851
20160223,2016-02-23,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,3.165967,0.000000,10.606507,13.1388,-0.399315,0.282009
20160223,2016-02-23,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.390779,0.000000,11.831319,18.2217,-0.399315,0.313015
20160223,2016-02-23,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.067006,0.000000,11.507546,23.2226,-0.399315,0.305710
20160223,2016-02-23,3,SAMPLE_ITEM_002,SAMPLE_ITEM_002,SAMPLE_FOODS_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.664631,0.000000,12.105171,26.6350,-0.399315,0.318779
20160223,2016-02-23,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.158834,0.000000,11.599374,38.8851,-0.399315,0.307839
20160223,2016-02-23,4,SAMPLE_ITEM_003,SAMPLE_ITEM_003,SAMPLE_HOUSEHOLD_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.175067,0.000000,11.615607,39.0369,-0.399315,0.308211
20160223,2016-02-23,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.827477,0.000000,12.268018,33.8889,-0.399315,0.322040
20160223,2016-02-23,5,SAMPLE_ITEM_004,SAMPLE_ITEM_004,SAMPLE_HOBBIES_1,3,SAMPLE_TX_1,TX,XGBOOST,XGBoost,30.0,0.0000,0E-7,4.843482,0.000000,12.284022,34.0012,-0.399315,0.322354
20160224,2016-02-24,2,SAMPLE_ITEM_001,SAMPLE_ITEM_001,SAMPLE_FOODS_1,2,SAMPLE_CA_1,CA,XGBOOST,XGBoost,30.0,0.0000,0E-7,2.967869,0.000000,10.550147,12.3167,-0.399315,0.273307
