DateKey,FullDate,ScenarioID,ScenarioName,ScenarioType,ParameterName,BaselineValue,ScenarioValue,ProductID,WarehouseID,BaselineDemand,ScenarioDemand,BaselineRevenue,ScenarioRevenue,BaselineInventory,ScenarioInventory,BaselineStockoutProbability,ScenarioStockoutProbability,BaselineOrderQuantity,ScenarioOrderQuantity,BaselinePurchaseCost,ScenarioPurchaseCost,BaselineTransportationCost,ScenarioTransportationCost,BaselineHoldingCost,ScenarioHoldingCost,BaselineTotalCost,ScenarioTotalCost,BaselineProfit,ScenarioProfit,BaselineRevenueProtected,ScenarioRevenueProtected,RevenueProtected
20160128,2016-01-28,supplier_capacity,Supplier Capacity Reduction 30 Percent,SUPPLIER_CAPACITY,capacity_multiplier,1.000000,0.700000,SAMPLE_ITEM_002,SYN_WH_03,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,supplier_capacity,Supplier Capacity Reduction 30 Percent,SUPPLIER_CAPACITY,capacity_multiplier,1.000000,0.700000,SAMPLE_ITEM_002,SYN_WH_04,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,1.000000,1.000000,63.000000,44.100000,162.6219,113.8353,133.0404,93.1283,3.6874,2.5812,299.3497,209.5448,46.1113,135.9162,349.8042,244.8629,244.8629
20160128,2016-01-28,supplier_capacity,Supplier Capacity Reduction 30 Percent,SUPPLIER_CAPACITY,capacity_multiplier,1.000000,0.700000,SAMPLE_ITEM_002,SYN_WH_05,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,supplier_capacity,Supplier Capacity Reduction 30 Percent,SUPPLIER_CAPACITY,capacity_multiplier,1.000000,0.700000,SAMPLE_ITEM_003,SYN_WH_01,57.738348,57.738348,529.8318,529.8318,143.000000,143.000000,0.000000,0.180000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,supplier_capacity,Supplier Capacity Reduction 30 Percent,SUPPLIER_CAPACITY,capacity_multiplier,1.000000,0.700000,SAMPLE_ITEM_003,SYN_WH_02,57.738348,57.738348,529.8318,529.8318,59.000000,59.000000,0.000000,0.180000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,supplier_capacity,Supplier Capacity Reduction 30 Percent,SUPPLIER_CAPACITY,capacity_multiplier,1.000000,0.700000,SAMPLE_ITEM_003,SYN_WH_03,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,supplier_capacity,Supplier Capacity Reduction 30 Percent,SUPPLIER_CAPACITY,capacity_multiplier,1.000000,0.700000,SAMPLE_ITEM_003,SYN_WH_04,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,1.000000,1.000000,59.000000,41.300000,221.1025,154.7717,190.3982,133.2787,2.3022,1.6115,413.8029,289.6620,116.0289,240.1698,536.2549,375.3784,375.3784
20160128,2016-01-28,supplier_capacity,Supplier Capacity Reduction 30 Percent,SUPPLIER_CAPACITY,capacity_multiplier,1.000000,0.700000,SAMPLE_ITEM_003,SYN_WH_05,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,supplier_capacity,Supplier Capacity Reduction 30 Percent,SUPPLIER_CAPACITY,capacity_multiplier,1.000000,0.700000,SAMPLE_ITEM_004,SYN_WH_01,67.531391,67.531391,465.1948,465.1948,191.000000,191.000000,0.000000,0.180000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,supplier_capacity,Supplier Capacity Reduction 30 Percent,SUPPLIER_CAPACITY,capacity_multiplier,1.000000,0.700000,SAMPLE_ITEM_004,SYN_WH_02,67.531391,67.531391,465.1948,465.1948,73.000000,73.000000,0.000000,0.180000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,supplier_capacity,Supplier Capacity Reduction 30 Percent,SUPPLIER_CAPACITY,capacity_multiplier,1.000000,0.700000,SAMPLE_ITEM_004,SYN_WH_03,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,supplier_capacity,Supplier Capacity Reduction 30 Percent,SUPPLIER_CAPACITY,capacity_multiplier,1.000000,0.700000,SAMPLE_ITEM_004,SYN_WH_04,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,1.000000,1.000000,69.000000,48.300000,298.0248,208.6174,179.4497,125.6148,2.6924,1.8847,480.1669,336.1168,-14.9721,129.0780,469.4741,328.6319,328.6319
20160128,2016-01-28,supplier_capacity,Supplier Capacity Reduction 30 Percent,SUPPLIER_CAPACITY,capacity_multiplier,1.000000,0.700000,SAMPLE_ITEM_004,SYN_WH_05,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,0.000000,0.180000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_001,SYN_WH_01,44.697383,44.697383,182.0461,182.0461,60.000000,60.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_001,SYN_WH_02,44.697383,44.697383,182.0461,182.0461,15.000000,15.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_001,SYN_WH_03,44.697383,44.697383,182.0461,182.0461,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_001,SYN_WH_04,44.697383,44.697383,182.0461,182.0461,0.000000,0.000000,1.000000,1.000000,46.000000,36.800000,96.6414,77.3131,119.7055,95.7644,3.0514,2.4411,219.3983,175.5186,-37.3522,6.5274,184.6580,147.7264,147.7264
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_001,SYN_WH_05,44.697383,44.697383,182.0461,182.0461,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_002,SYN_WH_01,61.673725,61.673725,345.4610,345.4610,133.000000,133.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_002,SYN_WH_02,61.673725,61.673725,345.4610,345.4610,51.000000,51.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_002,SYN_WH_03,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_002,SYN_WH_04,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,1.000000,1.000000,63.000000,50.400000,162.6219,130.0975,133.0404,106.4323,3.6874,2.9499,299.3497,239.4798,46.1113,105.9812,349.8042,279.8434,279.8434
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_002,SYN_WH_05,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_003,SYN_WH_01,57.738348,57.738348,529.8318,529.8318,143.000000,143.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_003,SYN_WH_02,57.738348,57.738348,529.8318,529.8318,59.000000,59.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_003,SYN_WH_03,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_003,SYN_WH_04,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,1.000000,1.000000,59.000000,47.200000,221.1025,176.8820,190.3982,152.3186,2.3022,1.8418,413.8029,331.0423,116.0289,198.7895,536.2549,429.0039,429.0039
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_003,SYN_WH_05,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_004,SYN_WH_01,67.531391,67.531391,465.1948,465.1948,191.000000,191.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_004,SYN_WH_02,67.531391,67.531391,465.1948,465.1948,73.000000,73.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_004,SYN_WH_03,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_004,SYN_WH_04,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,1.000000,1.000000,69.000000,55.200000,298.0248,238.4198,179.4497,143.5598,2.6924,2.1539,480.1669,384.1335,-14.9721,81.0613,469.4741,375.5793,375.5793
20160128,2016-01-28,warehouse_capacity,Warehouse Capacity Reduction 20 Percent,WAREHOUSE_CAPACITY,capacity_multiplier,1.000000,0.800000,SAMPLE_ITEM_004,SYN_WH_05,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_001,SYN_WH_01,44.697383,44.697383,182.0461,182.0461,60.000000,60.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_001,SYN_WH_02,44.697383,44.697383,182.0461,182.0461,15.000000,15.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_001,SYN_WH_03,44.697383,44.697383,182.0461,182.0461,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_001,SYN_WH_04,44.697383,44.697383,182.0461,182.0461,0.000000,0.000000,1.000000,1.000000,46.000000,36.800000,96.6414,77.3131,119.7055,95.7644,3.0514,2.4411,219.3983,175.5186,-37.3522,6.5274,184.6580,147.7264,147.7264
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_001,SYN_WH_05,44.697383,44.697383,182.0461,182.0461,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_002,SYN_WH_01,61.673725,61.673725,345.4610,345.4610,133.000000,133.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_002,SYN_WH_02,61.673725,61.673725,345.4610,345.4610,51.000000,51.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_002,SYN_WH_03,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_002,SYN_WH_04,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,1.000000,1.000000,63.000000,50.400000,162.6219,130.0975,133.0404,106.4323,3.6874,2.9499,299.3497,239.4798,46.1113,105.9812,349.8042,279.8434,279.8434
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_002,SYN_WH_05,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_003,SYN_WH_01,57.738348,57.738348,529.8318,529.8318,143.000000,143.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_003,SYN_WH_02,57.738348,57.738348,529.8318,529.8318,59.000000,59.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_003,SYN_WH_03,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_003,SYN_WH_04,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,1.000000,1.000000,59.000000,47.200000,221.1025,176.8820,190.3982,152.3186,2.3022,1.8418,413.8029,331.0423,116.0289,198.7895,536.2549,429.0039,429.0039
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_003,SYN_WH_05,57.738348,57.738348,529.8318,529.8318,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_004,SYN_WH_01,67.531391,67.531391,465.1948,465.1948,191.000000,191.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_004,SYN_WH_02,67.531391,67.531391,465.1948,465.1948,73.000000,73.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_004,SYN_WH_03,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_004,SYN_WH_04,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,1.000000,1.000000,69.000000,55.200000,298.0248,238.4198,179.4497,143.5598,2.6924,2.1539,480.1669,384.1335,-14.9721,81.0613,469.4741,375.5793,375.5793
20160128,2016-01-28,budget_reduction,Purchasing Budget Reduction 20 Percent,BUDGET_CHANGE,budget_multiplier,1.000000,0.800000,SAMPLE_ITEM_004,SYN_WH_05,67.531391,67.531391,465.1948,465.1948,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,465.1948,465.1948,0.0000,0.0000,0.0000
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_001,SYN_WH_01,44.697383,44.697383,182.0461,182.0461,60.000000,60.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_001,SYN_WH_02,44.697383,44.697383,182.0461,182.0461,15.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_001,SYN_WH_03,44.697383,44.697383,182.0461,182.0461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_001,SYN_WH_04,44.697383,44.697383,182.0461,182.0461,0.000000,0.000000,1.000000,1.000000,46.000000,46.000000,96.6414,96.6414,119.7055,149.6319,3.0514,3.0514,219.3983,249.3247,-37.3522,-67.2786,184.6580,184.6580,184.6580
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_001,SYN_WH_05,44.697383,44.697383,182.0461,182.0461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0461,182.0461,0.0000,0.0000,0.0000
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_002,SYN_WH_01,61.673725,61.673725,345.4610,345.4610,133.000000,133.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_002,SYN_WH_02,61.673725,61.673725,345.4610,345.4610,51.000000,51.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_002,SYN_WH_03,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_002,SYN_WH_04,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,1.000000,1.000000,63.000000,63.000000,162.6219,162.6219,133.0404,166.3005,3.6874,3.6874,299.3497,332.6098,46.1113,12.8512,349.8042,349.8042,349.8042
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_002,SYN_WH_05,61.673725,61.673725,345.4610,345.4610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.4610,345.4610,0.0000,0.0000,0.0000
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_003,SYN_WH_01,57.738348,57.738348,529.8318,529.8318,143.000000,143.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
20160128,2016-01-28,transport_cost,Transportation Cost Increase 25 Percent,TRANSPORT_COST,transportation_cost_multiplier,1.000000,1.250000,SAMPLE_ITEM_003,SYN_WH_02,57.738348,57.738348,529.8318,529.8318,59.000000,59.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,529.8318,529.8318,0.0000,0.0000,0.0000
